,acc,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/gamma,config/params/total_games,config/params/game_x_axis,config/params/game_y_axis,config/params/game_width,config/params/game_height,config/params/cursor_y_axis,config/params/player_start_x,config/params/gate_size,config/params/gate_min_distance,config/params/gate_cushion,config/params/ngates,config/params/plot_score,config/params/target_acc,config/params/PGate,config/params/NGate,config/params/WallHit,config/params/PDir,config/params/NDir,config/params/PRange,config/params/NRange,config/params/display,config/params/speed,logdir
67,0.08750000000000002,1695437701,True,1,7b5f2_00067,2023-09-22_19-55-01,3105.4775936603546,3105.4775936603546,46374,Zacharys-MacBook-Pro.local,127.0.0.1,3105.4775936603546,1,,0.012080074211847647,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00067
68,0.08250000000000002,1695437795,True,1,7b5f2_00068,2023-09-22_19-56-35,3153.29460811615,3153.29460811615,46379,Zacharys-MacBook-Pro.local,127.0.0.1,3153.29460811615,1,,0.5970930419415622,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00068
69,0.10750000000000004,1695437699,True,1,7b5f2_00069,2023-09-22_19-54-59,3046.9759709835052,3046.9759709835052,46377,Zacharys-MacBook-Pro.local,127.0.0.1,3046.9759709835052,1,,0.44687667366012573,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00069
70,0.11250000000000004,1695437653,False,1,7b5f2_00070,2023-09-22_19-54-13,2983.2215082645416,2983.2215082645416,46397,Zacharys-MacBook-Pro.local,127.0.0.1,2983.2215082645416,1,,0.8406792644755304,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00070
71,0.11750000000000005,1695437828,False,1,7b5f2_00071,2023-09-22_19-57-08,3039.7296822071075,3039.7296822071075,46387,Zacharys-MacBook-Pro.local,127.0.0.1,3039.7296822071075,1,,0.4693123033888078,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00071
72,0.125,1695437363,False,1,7b5f2_00072,2023-09-22_19-49-23,1958.4354510307312,1958.4354510307312,46391,Zacharys-MacBook-Pro.local,127.0.0.1,1958.4354510307312,1,,0.9601203537370677,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00072
73,0.11250000000000004,1695440136,True,1,7b5f2_00073,2023-09-22_20-35-36,2953.2656240463257,2953.2656240463257,46378,Zacharys-MacBook-Pro.local,127.0.0.1,2953.2656240463257,1,,0.6086671831168613,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00073
74,0.10999999999999999,1695440106,True,1,7b5f2_00074,2023-09-22_20-35-06,2894.3455979824066,2894.3455979824066,46398,Zacharys-MacBook-Pro.local,127.0.0.1,2894.3455979824066,1,,0.5539032618097522,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00074
75,0.08999999999999997,1695440387,True,1,7b5f2_00075,2023-09-22_20-39-47,3154.0104038715363,3154.0104038715363,46376,Zacharys-MacBook-Pro.local,127.0.0.1,3154.0104038715363,1,,0.8981435538997096,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00075
76,0.12250000000000005,1695440246,False,1,7b5f2_00076,2023-09-22_20-37-26,3004.1369659900665,3004.1369659900665,46384,Zacharys-MacBook-Pro.local,127.0.0.1,3004.1369659900665,1,,0.949041380462516,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00076
77,0.125,1695440345,False,1,7b5f2_00077,2023-09-22_20-39-05,3086.961038827896,3086.961038827896,46390,Zacharys-MacBook-Pro.local,127.0.0.1,3086.961038827896,1,,0.059682589174162914,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00077
78,0.12,1695440383,False,1,7b5f2_00078,2023-09-22_20-39-43,3098.652561187744,3098.652561187744,46388,Zacharys-MacBook-Pro.local,127.0.0.1,3098.652561187744,1,,0.7804151706022139,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00078
79,0.09999999999999998,1695440426,True,1,7b5f2_00079,2023-09-22_20-40-26,3097.779370069504,3097.779370069504,46395,Zacharys-MacBook-Pro.local,127.0.0.1,3097.779370069504,1,,0.4984285099738639,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00079
80,0.09750000000000003,1695440430,True,1,7b5f2_00080,2023-09-22_20-40-30,3088.424659013748,3088.424659013748,46386,Zacharys-MacBook-Pro.local,127.0.0.1,3088.424659013748,1,,0.20325239434265074,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00080
81,0.11750000000000005,1695439682,False,1,7b5f2_00081,2023-09-22_20-28-02,2318.772008895874,2318.772008895874,46391,Zacharys-MacBook-Pro.local,127.0.0.1,2318.772008895874,1,,0.3494841962359738,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00081
82,0.08750000000000002,1695440425,True,1,7b5f2_00082,2023-09-22_20-40-25,3023.469720840454,3023.469720840454,46392,Zacharys-MacBook-Pro.local,127.0.0.1,3023.469720840454,1,,0.13783385392608039,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00082
83,0.10999999999999999,1695440591,True,1,7b5f2_00083,2023-09-22_20-43-11,3172.255776166916,3172.255776166916,46393,Zacharys-MacBook-Pro.local,127.0.0.1,3172.255776166916,1,,0.1326898802980505,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00083
84,0.12250000000000005,1695440748,False,1,7b5f2_00084,2023-09-22_20-45-48,3287.923105955124,3287.923105955124,46385,Zacharys-MacBook-Pro.local,127.0.0.1,3287.923105955124,1,,0.08344178124783175,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00084
85,0.08250000000000002,1695440649,True,1,7b5f2_00085,2023-09-22_20-44-09,3145.7945940494537,3145.7945940494537,46372,Zacharys-MacBook-Pro.local,127.0.0.1,3145.7945940494537,1,,0.8515230078933349,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00085
86,0.08999999999999997,1695440809,True,1,7b5f2_00086,2023-09-22_20-46-49,3279.501441001892,3279.501441001892,46396,Zacharys-MacBook-Pro.local,127.0.0.1,3279.501441001892,1,,0.785965703178445,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00086
87,0.09499999999999997,1695440583,True,1,7b5f2_00087,2023-09-22_20-43-03,2960.337235927582,2960.337235927582,46380,Zacharys-MacBook-Pro.local,127.0.0.1,2960.337235927582,1,,0.3050237122392562,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00087
88,0.08999999999999997,1695440475,True,1,7b5f2_00088,2023-09-22_20-41-15,2844.8528277873993,2844.8528277873993,46371,Zacharys-MacBook-Pro.local,127.0.0.1,2844.8528277873993,1,,0.17110230601169607,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00088
89,0.08750000000000002,1695440913,True,1,7b5f2_00089,2023-09-22_20-48-33,3260.166587114334,3260.166587114334,46397,Zacharys-MacBook-Pro.local,127.0.0.1,3260.166587114334,1,,0.6109175311550523,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00089
90,0.10999999999999999,1695440414,True,1,7b5f2_00090,2023-09-22_20-40-14,2719.1423280239105,2719.1423280239105,46389,Zacharys-MacBook-Pro.local,127.0.0.1,2719.1423280239105,1,,0.85080332713329,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00090
91,0.12,1695440787,False,1,7b5f2_00091,2023-09-22_20-46-27,3088.0581228733063,3088.0581228733063,46377,Zacharys-MacBook-Pro.local,127.0.0.1,3088.0581228733063,1,,0.6891159632902933,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00091
92,0.11250000000000004,1695440727,True,1,7b5f2_00092,2023-09-22_20-45-27,3025.6227169036865,3025.6227169036865,46374,Zacharys-MacBook-Pro.local,127.0.0.1,3025.6227169036865,1,,0.5622611568943048,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00092
93,0.09999999999999998,1695440797,True,1,7b5f2_00093,2023-09-22_20-46-37,3070.8799080848694,3070.8799080848694,46373,Zacharys-MacBook-Pro.local,127.0.0.1,3070.8799080848694,1,,0.3892344109274306,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00093
94,0.08499999999999996,1695440822,True,1,7b5f2_00094,2023-09-22_20-47-02,3061.7429671287537,3061.7429671287537,46375,Zacharys-MacBook-Pro.local,127.0.0.1,3061.7429671287537,1,,0.09108528919065306,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00094
95,0.09999999999999998,1695440988,True,1,7b5f2_00095,2023-09-22_20-49-48,3193.5472240448,3193.5472240448,46379,Zacharys-MacBook-Pro.local,127.0.0.1,3193.5472240448,1,,0.8816675640298343,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00095
96,0.10250000000000004,1695440733,True,1,7b5f2_00096,2023-09-22_20-45-33,2905.712448120117,2905.712448120117,46387,Zacharys-MacBook-Pro.local,127.0.0.1,2905.712448120117,1,,0.271030260531802,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00096
97,0.15000000000000002,1695441729,False,1,7b5f2_00097,2023-09-22_21-02-09,2046.9839148521423,2046.9839148521423,46391,Zacharys-MacBook-Pro.local,127.0.0.1,2046.9839148521423,1,,0.11601116513072274,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00097
98,0.07499999999999996,1695443198,True,1,7b5f2_00098,2023-09-22_21-26-38,3091.6528890132904,3091.6528890132904,46398,Zacharys-MacBook-Pro.local,127.0.0.1,3091.6528890132904,1,,0.9745910159988831,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00098
99,0.08250000000000002,1695443132,True,1,7b5f2_00099,2023-09-22_21-25-32,2996.3101210594177,2996.3101210594177,46378,Zacharys-MacBook-Pro.local,127.0.0.1,2996.3101210594177,1,,0.48859740912106586,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00099
100,0.08999999999999997,1695443580,True,1,7b5f2_00100,2023-09-22_21-33-00,3333.2664539813995,3333.2664539813995,46384,Zacharys-MacBook-Pro.local,127.0.0.1,3333.2664539813995,1,,0.7365532325083177,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00100
101,0.10999999999999999,1695443569,True,1,7b5f2_00101,2023-09-22_21-32-49,3223.9442341327667,3223.9442341327667,46390,Zacharys-MacBook-Pro.local,127.0.0.1,3223.9442341327667,1,,0.0634757804070547,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00101
102,0.09250000000000003,1695443487,True,1,7b5f2_00102,2023-09-22_21-31-27,3104.7316749095917,3104.7316749095917,46388,Zacharys-MacBook-Pro.local,127.0.0.1,3104.7316749095917,1,,0.5511810228810751,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00102
103,0.07499999999999996,1695443249,True,1,7b5f2_00103,2023-09-22_21-27-29,2862.3731961250305,2862.3731961250305,46376,Zacharys-MacBook-Pro.local,127.0.0.1,2862.3731961250305,1,,0.1471014723786912,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00103
104,0.09499999999999997,1695443629,True,1,7b5f2_00104,2023-09-22_21-33-49,3214.9270668029785,3214.9270668029785,46389,Zacharys-MacBook-Pro.local,127.0.0.1,3214.9270668029785,1,,0.5187245853292968,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00104
105,0.12,1695443401,False,1,7b5f2_00105,2023-09-22_21-30-01,2975.566499710083,2975.566499710083,46392,Zacharys-MacBook-Pro.local,127.0.0.1,2975.566499710083,1,,0.2598324942663981,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00105
106,0.08499999999999996,1695443256,True,1,7b5f2_00106,2023-09-22_21-27-36,2829.0407910346985,2829.0407910346985,46395,Zacharys-MacBook-Pro.local,127.0.0.1,2829.0407910346985,1,,0.6201366455661498,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00106
107,0.07999999999999996,1695443539,True,1,7b5f2_00107,2023-09-22_21-32-19,3108.5353560447693,3108.5353560447693,46386,Zacharys-MacBook-Pro.local,127.0.0.1,3108.5353560447693,1,,0.2487820258845308,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00107
108,0.09750000000000003,1695443508,True,1,7b5f2_00108,2023-09-22_21-31-48,3033.15594291687,3033.15594291687,46371,Zacharys-MacBook-Pro.local,127.0.0.1,3033.15594291687,1,,0.3858790048918044,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00108
109,0.08750000000000002,1695443337,True,1,7b5f2_00109,2023-09-22_21-28-57,2754.574511051178,2754.574511051178,46380,Zacharys-MacBook-Pro.local,127.0.0.1,2754.574511051178,1,,0.7398477987397055,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00109
110,0.07750000000000001,1695443704,True,1,7b5f2_00110,2023-09-22_21-35-04,3113.4967131614685,3113.4967131614685,46393,Zacharys-MacBook-Pro.local,127.0.0.1,3113.4967131614685,1,,0.16813966514171452,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00110
111,0.06499999999999995,1695443456,True,1,7b5f2_00111,2023-09-22_21-30-56,2806.877914905548,2806.877914905548,46372,Zacharys-MacBook-Pro.local,127.0.0.1,2806.877914905548,1,,0.39489621627496474,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00111
112,0.08750000000000002,1695443619,True,1,7b5f2_00112,2023-09-22_21-33-39,2891.7914288043976,2891.7914288043976,46374,Zacharys-MacBook-Pro.local,127.0.0.1,2891.7914288043976,1,,0.16920477048663563,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00112
113,0.08250000000000002,1695443587,True,1,7b5f2_00113,2023-09-22_21-33-07,2853.302950143814,2853.302950143814,46387,Zacharys-MacBook-Pro.local,127.0.0.1,2853.302950143814,1,,0.7365085622218035,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00113
114,0.11499999999999999,1695443721,False,1,7b5f2_00114,2023-09-22_21-35-21,2972.493976831436,2972.493976831436,46385,Zacharys-MacBook-Pro.local,127.0.0.1,2972.493976831436,1,,0.2023045148620557,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00114
115,0.07999999999999996,1695443805,True,1,7b5f2_00115,2023-09-22_21-36-45,3017.3348038196564,3017.3348038196564,46377,Zacharys-MacBook-Pro.local,127.0.0.1,3017.3348038196564,1,,0.9446325399293987,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00115
116,0.08499999999999996,1695443735,True,1,7b5f2_00116,2023-09-22_21-35-35,2938.5485410690308,2938.5485410690308,46373,Zacharys-MacBook-Pro.local,127.0.0.1,2938.5485410690308,1,,0.5174052211961161,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00116
117,0.08250000000000002,1695443677,True,1,7b5f2_00117,2023-09-22_21-34-37,2867.9398169517517,2867.9398169517517,46396,Zacharys-MacBook-Pro.local,127.0.0.1,2867.9398169517517,1,,0.2700890336162396,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00117
118,0.12,1695443748,False,1,7b5f2_00118,2023-09-22_21-35-48,2926.0113830566406,2926.0113830566406,46375,Zacharys-MacBook-Pro.local,127.0.0.1,2926.0113830566406,1,,0.912786293749925,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00118
119,0.09250000000000003,1695443739,True,1,7b5f2_00119,2023-09-22_21-35-39,2825.9420869350433,2825.9420869350433,46397,Zacharys-MacBook-Pro.local,127.0.0.1,2825.9420869350433,1,,0.5894351608162758,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00119
120,0.11499999999999999,1695443830,False,1,7b5f2_00120,2023-09-22_21-37-10,2841.3512580394745,2841.3512580394745,46379,Zacharys-MacBook-Pro.local,127.0.0.1,2841.3512580394745,1,,0.45462143533355037,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00120
121,0.12250000000000005,1695443849,False,1,7b5f2_00121,2023-09-22_21-37-29,2120.064960002899,2120.064960002899,46391,Zacharys-MacBook-Pro.local,127.0.0.1,2120.064960002899,1,,0.972104268078845,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00121
122,0.09750000000000003,1695444517,True,1,7b5f2_00122,2023-09-22_21-48-37,1384.417725801468,1384.417725801468,46378,Zacharys-MacBook-Pro.local,127.0.0.1,1384.417725801468,1,,0.362964079024266,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00122
123,0.08499999999999996,1695444511,True,1,7b5f2_00123,2023-09-22_21-48-31,1313.7164080142975,1313.7164080142975,46398,Zacharys-MacBook-Pro.local,127.0.0.1,1313.7164080142975,1,,0.9900401731604015,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00123
124,0.07999999999999996,1695444507,True,1,7b5f2_00124,2023-09-22_21-48-27,1257.2513189315796,1257.2513189315796,46376,Zacharys-MacBook-Pro.local,127.0.0.1,1257.2513189315796,1,,0.8123383581987481,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00124
125,0.10999999999999999,1695444571,True,1,7b5f2_00125,2023-09-22_21-49-31,1315.1042540073395,1315.1042540073395,46395,Zacharys-MacBook-Pro.local,127.0.0.1,1315.1042540073395,1,,0.07403477681025084,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00125
126,0.10750000000000004,1695444551,True,1,7b5f2_00126,2023-09-22_21-49-11,1213.9425978660583,1213.9425978660583,46380,Zacharys-MacBook-Pro.local,127.0.0.1,1213.9425978660583,1,,0.174139866131524,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00126
127,0.10499999999999998,1695444565,True,1,7b5f2_00127,2023-09-22_21-49-25,1163.9657351970673,1163.9657351970673,46392,Zacharys-MacBook-Pro.local,127.0.0.1,1163.9657351970673,1,,0.692271524536633,100,180,270,180,270,270,200,18,5,1,4,True,1.101,10,-10,-10,0.1,-0.1,0.2,-0.2,False,0,7b5f2_00127
